"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","M","20220701","2022","7","202207","826","GBR","United Kingdom","X","Export","0","W00","World","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2731815.047","true","8","kg","2730794","false","2731815.047","true","0","false",,"4649640.551","4649640.551","6","false","true",
"C","M","20220701","2022","7","202207","826","GBR","United Kingdom","X","Export","10","ATA","Antarctica","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14157","false","8","kg","14157","false","14157","false","0","false",,"17417.4","17417.4","0","false","true",
"C","M","20220701","2022","7","202207","826","GBR","United Kingdom","X","Export","32","ARG","Argentina","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1000","false","8","kg","1000","false","1000","false","0","false",,"988.672","988.672","0","false","true",
"C","M","20220701","2022","7","202207","826","GBR","United Kingdom","X","Export","36","AUS","Australia","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5376","false","8","kg","5376","false","5376","false","0","false",,"12265.522","12265.522","0","false","true",
"C","M","20220701","2022","7","202207","826","GBR","United Kingdom","X","Export","56","BEL","Belgium","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","31530","false","8","kg","31530","false","31530","false","0","false",,"59116.579","59116.579","0","false","true",
"C","M","20220701","2022","7","202207","826","GBR","United Kingdom","X","Export","136","CYM","Cayman Isds","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","561","false","8","kg","561","false","561","false","0","false",,"1845.521","1845.521","0","false","true",
"C","M","20220701","2022","7","202207","826","GBR","United Kingdom","X","Export","246","FIN","Finland","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23000","false","8","kg","23000","false","23000","false","0","false",,"44780.239","44780.239","0","false","true",
"C","M","20220701","2022","7","202207","826","GBR","United Kingdom","X","Export","251","FRA","France","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","620881","false","8","kg","620881","false","620881","false","0","false",,"1187318.075","1187318.075","0","false","true",
"C","M","20220701","2022","7","202207","826","GBR","United Kingdom","X","Export","276","DEU","Germany","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","230204","false","8","kg","230204","false","230204","false","0","false",,"456408.03","456408.03","0","false","true",
"C","M","20220701","2022","7","202207","826","GBR","United Kingdom","X","Export","292","GIB","Gibraltar","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4512","false","8","kg","4512","false","4512","false","0","false",,"9505.629","9505.629","0","false","true",
"C","M","20220701","2022","7","202207","826","GBR","United Kingdom","X","Export","300","GRC","Greece","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7500","false","8","kg","7500","false","7500","false","0","false",,"14427.417","14427.417","0","false","true",
"C","M","20220701","2022","7","202207","826","GBR","United Kingdom","X","Export","344","HKG","China, Hong Kong SAR","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","406","false","8","kg","406","false","406","false","0","false",,"1427.282","1427.282","0","false","true",
"C","M","20220701","2022","7","202207","826","GBR","United Kingdom","X","Export","348","HUN","Hungary","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","810","false","8","kg","810","false","810","false","0","false",,"1253.516","1253.516","0","false","true",
"C","M","20220701","2022","7","202207","826","GBR","United Kingdom","X","Export","352","ISL","Iceland","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","27307","false","8","kg","27307","false","27307","false","0","false",,"47934.402","47934.402","0","false","true",
"C","M","20220701","2022","7","202207","826","GBR","United Kingdom","X","Export","372","IRL","Ireland","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","612255","false","8","kg","612255","false","612255","false","0","false",,"846883.039","846883.039","0","false","true",
"C","M","20220701","2022","7","202207","826","GBR","United Kingdom","X","Export","380","ITA","Italy","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","60284","false","8","kg","60284","false","60284","false","0","false",,"103480.976","103480.976","0","false","true",
"C","M","20220701","2022","7","202207","826","GBR","United Kingdom","X","Export","470","MLT","Malta","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","21078","false","8","kg","21078","false","21078","false","0","false",,"30145.5","30145.5","0","false","true",
"C","M","20220701","2022","7","202207","826","GBR","United Kingdom","X","Export","516","NAM","Namibia","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13957","false","8","kg","13957","false","13957","false","0","false",,"14472.956","14472.956","0","false","true",
"C","M","20220701","2022","7","202207","826","GBR","United Kingdom","X","Export","528","NLD","Netherlands","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","854841","false","8","kg","854841","false","854841","false","0","false",,"1348454.793","1348454.793","0","false","true",
"C","M","20220701","2022","7","202207","826","GBR","United Kingdom","X","Export","579","NOR","Norway","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7520","false","8","kg","7520","false","7520","false","0","false",,"11031.18","11031.18","0","false","true",
"C","M","20220701","2022","7","202207","826","GBR","United Kingdom","X","Export","586","PAK","Pakistan","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2000","false","8","kg","2000","false","2000","false","0","false",,"1302.65","1302.65","0","false","true",
"C","M","20220701","2022","7","202207","826","GBR","United Kingdom","X","Export","634","QAT","Qatar","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","494","false","8","kg","494","false","494","false","0","false",,"5863.722","5863.722","0","false","true",
"C","M","20220701","2022","7","202207","826","GBR","United Kingdom","X","Export","724","ESP","Spain","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","33472","false","8","kg","33472","false","33472","false","0","false",,"62506.824","62506.824","0","false","true",
"C","M","20220701","2022","7","202207","826","GBR","United Kingdom","X","Export","752","SWE","Sweden","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","27892","false","8","kg","27892","false","27892","false","0","false",,"54886.262","54886.262","0","false","true",
"C","M","20220701","2022","7","202207","826","GBR","United Kingdom","X","Export","757","CHE","Switzerland","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","28987","false","8","kg","28987","false","28987","false","0","false",,"65811.984","65811.984","0","false","true",
"C","M","20220701","2022","7","202207","826","GBR","United Kingdom","X","Export","764","THA","Thailand","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2058","false","8","kg","2058","false","2058","false","0","false",,"6435.354","6435.354","0","false","true",
"C","M","20220701","2022","7","202207","826","GBR","United Kingdom","X","Export","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4191","false","8","kg","4191","false","4191","false","0","false",,"6483.29","6483.29","0","false","true",
"C","M","20220701","2022","7","202207","826","GBR","United Kingdom","X","Export","899","_X ","Areas, nes","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","95542.047","true","8","kg","94521","false","95542.047","true","0","false",,"237193.738","237193.738","6","false","true",
"C","M","20220701","2022","7","202207","826","GBR","United Kingdom","X","Export","0","W00","World","0","W00","World","H6","HS","true","100640","Cereals; rice, broken","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","237949","false","8","kg","237949","false","237949","false","0","false",,"111347.208","111347.208","0","false","true",
"C","M","20220701","2022","7","202207","826","GBR","United Kingdom","X","Export","56","BEL","Belgium","0","W00","World","H6","HS","true","100640","Cereals; rice, broken","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","58000","false","8","kg","58000","false","58000","false","0","false",,"32882.623","32882.623","0","false","true",
"C","M","20220701","2022","7","202207","826","GBR","United Kingdom","X","Export","251","FRA","France","0","W00","World","H6","HS","true","100640","Cereals; rice, broken","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24000","false","8","kg","24000","false","24000","false","0","false",,"11239.7","11239.7","0","false","true",
"C","M","20220701","2022","7","202207","826","GBR","United Kingdom","X","Export","276","DEU","Germany","0","W00","World","H6","HS","true","100640","Cereals; rice, broken","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","36600","false","8","kg","36600","false","36600","false","0","false",,"23871.929","23871.929","0","false","true",
"C","M","20220701","2022","7","202207","826","GBR","United Kingdom","X","Export","292","GIB","Gibraltar","0","W00","World","H6","HS","true","100640","Cereals; rice, broken","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1103","false","8","kg","1103","false","1103","false","0","false",,"3457.355","3457.355","0","false","true",
"C","M","20220701","2022","7","202207","826","GBR","United Kingdom","X","Export","372","IRL","Ireland","0","W00","World","H6","HS","true","100640","Cereals; rice, broken","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2001","false","8","kg","2001","false","2001","false","0","false",,"1327.816","1327.816","0","false","true",
"C","M","20220701","2022","7","202207","826","GBR","United Kingdom","X","Export","380","ITA","Italy","0","W00","World","H6","HS","true","100640","Cereals; rice, broken","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24310","false","8","kg","24310","false","24310","false","0","false",,"5787.025","5787.025","0","false","true",
"C","M","20220701","2022","7","202207","826","GBR","United Kingdom","X","Export","528","NLD","Netherlands","0","W00","World","H6","HS","true","100640","Cereals; rice, broken","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","17920","false","8","kg","17920","false","17920","false","0","false",,"11490.163","11490.163","0","false","true",
"C","M","20220701","2022","7","202207","826","GBR","United Kingdom","X","Export","842","USA","USA","0","W00","World","H6","HS","true","100640","Cereals; rice, broken","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","74000","false","8","kg","74000","false","74000","false","0","false",,"21251.05","21251.05","0","false","true",
"C","M","20220701","2022","7","202207","826","GBR","United Kingdom","X","Export","899","_X ","Areas, nes","0","W00","World","H6","HS","true","100640","Cereals; rice, broken","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15","false","8","kg","15","false","15","false","0","false",,"39.547","39.547","0","false","true",
"C","M","20220801","2022","8","202208","826","GBR","United Kingdom","M","Import","0","W00","World","0","W00","World","H6","HS","true","100610","Cereals; rice in the husk (paddy or rough)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11106","false","8","kg","11106","false","11106","false","0","false","12570.657",,"12570.657","0","false","true",
"C","M","20220801","2022","8","202208","826","GBR","United Kingdom","M","Import","372","IRL","Ireland","0","W00","World","H6","HS","true","100610","Cereals; rice in the husk (paddy or rough)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3106","false","8","kg","3106","false","3106","false","0","false","7257.472",,"7257.472","0","false","true",
"C","M","20220801","2022","8","202208","826","GBR","United Kingdom","M","Import","528","NLD","Netherlands","0","W00","World","H6","HS","true","100610","Cereals; rice in the husk (paddy or rough)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8000","false","8","kg","8000","false","8000","false","0","false","5313.185",,"5313.185","0","false","true",
"C","M","20220801","2022","8","202208","826","GBR","United Kingdom","M","Import","0","W00","World","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","25483175","false",,"false","0","false","22483168.035",,"22483168.035","0","false","true",
"C","M","20220801","2022","8","202208","826","GBR","United Kingdom","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4070640","false","8","kg","4070640","false","4070640","false","0","false","2296355.579",,"2296355.579","0","false","true",
"C","M","20220801","2022","8","202208","826","GBR","United Kingdom","M","Import","56","BEL","Belgium","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","62933","false","8","kg","62933","false","62933","false","0","false","82088.525",,"82088.525","0","false","true",
"C","M","20220801","2022","8","202208","826","GBR","United Kingdom","M","Import","100","BGR","Bulgaria","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","17454","false","8","kg","17454","false","17454","false","0","false","20554.236",,"20554.236","0","false","true",
"C","M","20220801","2022","8","202208","826","GBR","United Kingdom","M","Import","116","KHM","Cambodia","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","26385","false","8","kg","26385","false","26385","false","0","false","29025.087",,"29025.087","0","false","true",
"C","M","20220801","2022","8","202208","826","GBR","United Kingdom","M","Import","144","LKA","Sri Lanka","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2600","false","8","kg","2600","false","2600","false","0","false","2930.833",,"2930.833","0","false","true",
"C","M","20220801","2022","8","202208","826","GBR","United Kingdom","M","Import","251","FRA","France","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6500","false","8","kg","6500","false","6500","false","0","false","18611.149",,"18611.149","0","false","true",
"C","M","20220801","2022","8","202208","826","GBR","United Kingdom","M","Import","300","GRC","Greece","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","202211","false","8","kg","202211","false","202211","false","0","false","142344.625",,"142344.625","0","false","true",
"C","M","20220801","2022","8","202208","826","GBR","United Kingdom","M","Import","368","IRQ","Iraq","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2050","false","8","kg","2050","false","2050","false","0","false","2535.975",,"2535.975","0","false","true",
"C","M","20220801","2022","8","202208","826","GBR","United Kingdom","M","Import","372","IRL","Ireland","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2579","false","8","kg","2579","false","2579","false","0","false","4445.457",,"4445.457","0","false","true",
"C","M","20220801","2022","8","202208","826","GBR","United Kingdom","M","Import","380","ITA","Italy","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","286106","false","8","kg","286106","false","286106","false","0","false","391493.025",,"391493.025","0","false","true",
"C","M","20220801","2022","8","202208","826","GBR","United Kingdom","M","Import","422","LBN","Lebanon","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3600","false","8","kg","3600","false","3600","false","0","false","4737.1",,"4737.1","0","false","true",
"C","M","20220801","2022","8","202208","826","GBR","United Kingdom","M","Import","528","NLD","Netherlands","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6198","false","8","kg","6198","false","6198","false","0","false","4923.127",,"4923.127","0","false","true",
"C","M","20220801","2022","8","202208","826","GBR","United Kingdom","M","Import","586","PAK","Pakistan","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8187419","false","8","kg","8187419","false","8187419","false","0","false","8704189.636",,"8704189.636","0","false","true",
"C","M","20220801","2022","8","202208","826","GBR","United Kingdom","M","Import","600","PRY","Paraguay","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","625000","false","8","kg","625000","false","625000","false","0","false","382510.898",,"382510.898","0","false","true",
"C","M","20220801","2022","8","202208","826","GBR","United Kingdom","M","Import","616","POL","Poland","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","4800","false",,"false","0","false","7.201",,"7.201","0","false","true",
"C","M","20220801","2022","8","202208","826","GBR","United Kingdom","M","Import","642","ROU","Romania","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","288","false","8","kg","288","false","288","false","0","false","1950.288",,"1950.288","0","false","true",
"C","M","20220801","2022","8","202208","826","GBR","United Kingdom","M","Import","699","IND","India","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5659166","false","8","kg","5659166","false","5659166","false","0","false","6096662.897",,"6096662.897","0","false","true",
"C","M","20220801","2022","8","202208","826","GBR","United Kingdom","M","Import","704","VNM","Viet Nam","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10000","false","8","kg","10000","false","10000","false","0","false","16022.367",,"16022.367","0","false","true",
"C","M","20220801","2022","8","202208","826","GBR","United Kingdom","M","Import","724","ESP","Spain","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","122389","false","8","kg","122389","false","122389","false","0","false","116154.356",,"116154.356","0","false","true",
"C","M","20220801","2022","8","202208","826","GBR","United Kingdom","M","Import","764","THA","Thailand","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","983167","false","8","kg","983167","false","983167","false","0","false","735461.43",,"735461.43","0","false","true",
"C","M","20220801","2022","8","202208","826","GBR","United Kingdom","M","Import","858","URY","Uruguay","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5201690","false","8","kg","5201690","false","5201690","false","0","false","3430164.246",,"3430164.246","0","false","true",
"C","M","20220801","2022","8","202208","826","GBR","United Kingdom","M","Import","0","W00","World","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","22274933.925","true","8","kg","22279727","false","22274933.925","true","0","false","23162824.823",,"23162824.823","6","false","true",
"C","M","20220801","2022","8","202208","826","GBR","United Kingdom","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","128910","false","8","kg","128910","false","128910","false","0","false","142185.001",,"142185.001","0","false","true",
"C","M","20220801","2022","8","202208","826","GBR","United Kingdom","M","Import","50","BGD","Bangladesh","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25256","false","8","kg","25256","false","25256","false","0","false","44480.97",,"44480.97","0","false","true",
"C","M","20220801","2022","8","202208","826","GBR","United Kingdom","M","Import","56","BEL","Belgium","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12645","false","8","kg","12645","false","12645","false","0","false","14822.189",,"14822.189","0","false","true",
"C","M","20220801","2022","8","202208","826","GBR","United Kingdom","M","Import","76","BRA","Brazil","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1900","false","8","kg","1900","false","1900","false","0","false","3136.063",,"3136.063","0","false","true",
"C","M","20220801","2022","8","202208","826","GBR","United Kingdom","M","Import","100","BGR","Bulgaria","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2945","false","8","kg","2945","false","2945","false","0","false","5712.844",,"5712.844","0","false","true",
"C","M","20220801","2022","8","202208","826","GBR","United Kingdom","M","Import","104","MMR","Myanmar","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3368646","false","8","kg","3368646","false","3368646","false","0","false","2006129.912",,"2006129.912","0","false","true",
"C","M","20220801","2022","8","202208","826","GBR","United Kingdom","M","Import","116","KHM","Cambodia","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1222556","false","8","kg","1222556","false","1222556","false","0","false","1234196.295",,"1234196.295","0","false","true",
"C","M","20220801","2022","8","202208","826","GBR","United Kingdom","M","Import","144","LKA","Sri Lanka","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","28620","false","8","kg","28620","false","28620","false","0","false","37978.41",,"37978.41","0","false","true",
"C","M","20220801","2022","8","202208","826","GBR","United Kingdom","M","Import","156","CHN","China","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","61200","false","8","kg","61200","false","61200","false","0","false","86954.043",,"86954.043","0","false","true",
"C","M","20220801","2022","8","202208","826","GBR","United Kingdom","M","Import","251","FRA","France","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","48000","false","8","kg","48000","false","48000","false","0","false","59279.156",,"59279.156","0","false","true",
"C","M","20220801","2022","8","202208","826","GBR","United Kingdom","M","Import","276","DEU","Germany","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4800","false","8","kg","4800","false","4800","false","0","false","6392.144",,"6392.144","0","false","true",
"C","M","20220801","2022","8","202208","826","GBR","United Kingdom","M","Import","300","GRC","Greece","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4000","false","8","kg","4000","false","4000","false","0","false","6174.912",,"6174.912","0","false","true",
"C","M","20220801","2022","8","202208","826","GBR","United Kingdom","M","Import","328","GUY","Guyana","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","250000","false","8","kg","250000","false","250000","false","0","false","175013.45",,"175013.45","0","false","true",
"C","M","20220801","2022","8","202208","826","GBR","United Kingdom","M","Import","368","IRQ","Iraq","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","21723","false","8","kg","21723","false","21723","false","0","false","26222.673",,"26222.673","0","false","true",
"C","M","20220801","2022","8","202208","826","GBR","United Kingdom","M","Import","372","IRL","Ireland","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11064","false","8","kg","11064","false","11064","false","0","false","25015.295",,"25015.295","0","false","true",
"C","M","20220801","2022","8","202208","826","GBR","United Kingdom","M","Import","380","ITA","Italy","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4064317","false","8","kg","4064317","false","4064317","false","0","false","4573636.741",,"4573636.741","0","false","true",
"C","M","20220801","2022","8","202208","826","GBR","United Kingdom","M","Import","392","JPN","Japan","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","37146","false","8","kg","37146","false","37146","false","0","false","111257.633",,"111257.633","0","false","true",
"C","M","20220801","2022","8","202208","826","GBR","United Kingdom","M","Import","410","KOR","Rep. of Korea","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6920","false","8","kg","6920","false","6920","false","0","false","19039.612",,"19039.612","0","false","true",
